   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
       1202.600	 -0.128	  0.414	 10.014	 14.218	 86.000	 10.230	 38.190
       1202.667	 -0.055	  0.559	 10.093	 14.218	 81.000	 10.230	 38.790
       1202.733	  0.075	  0.539	 10.152	 14.230	 81.000	 10.230	 38.090
       1202.800	 -0.083	  0.539	 10.213	 14.235	 81.000	 10.230	 38.760
       1202.867	 -0.190	  0.559	 10.255	 14.232	 81.000	 10.220	 39.190
       1202.933	 -0.154	  0.414	 10.290	 14.205	 81.000	 10.220	 38.920
       1203.000	 -0.167	  0.477	 10.324	 14.197	 81.000	 10.220	 39.060
       1203.067	 -0.118	  0.456	 10.350	 14.176	 81.000	 10.220	 39.330
       1203.133	 -0.206	  0.559	 10.365	 14.146	 81.000	 10.220	 39.330
       1203.200	  0.211	  0.746	 10.371	 14.129	 81.000	 10.210	 39.330
       1203.267	 -0.177	  0.497	 10.369	 14.101	 81.000	 10.220	 39.220
       1203.333	 -0.128	  0.994	 10.365	 14.070	 81.000	 10.220	 39.860
       1203.400	 -0.034	  0.394	 10.360	 14.030	 85.000	 10.230	 40.260
       1203.467	  0.107	  0.477	 10.361	 13.982	 85.000	 10.230	 40.180
       1203.533	 -0.068	  0.373	 10.350	 13.916	 85.000	 10.230	 40.700
       1203.600	 -0.109	  0.373	 10.330	 13.834	 85.000	 10.220	 40.790
       1203.667	 -0.079	  0.331	 10.303	 13.769	 85.000	 10.220	 40.830
       1203.733	 -0.064	  0.352	 10.278	 13.686	 85.000	 10.220	 40.760
       1203.800	 -0.005	  0.186	 10.239	 13.603	 85.000	 10.220	 40.600
       1203.867	 -0.073	  0.124	 10.190	 13.528	 85.000	 10.230	 40.490
       1203.933	  0.390	  0.373	 10.126	 13.425	 85.000	 10.230	 40.500
       1204.000	 -0.036	  0.228	 10.058	 13.317	 85.000	 10.230	 40.440
       1204.067	  0.004	  0.145	  9.993	 13.224	 85.000	 10.230	 40.340
       1204.133	  0.083	  0.166	  9.927	 13.112	 85.000	 10.230	 40.350
       1204.200	  0.230	  0.145	  9.853	 12.985	 85.000	 10.230	 40.340
       1204.267	  0.085	  0.104	  9.771	 12.862	 85.000	 10.230	 40.490
       1204.333	  0.038	  0.166	  9.688	 12.755	 85.000	 10.230	 40.570
       1204.400	  0.060	  0.166	  9.611	 12.621	 85.000	 10.220	 40.540
       1204.467	  0.053	  0.145	  9.539	 12.489	 85.000	 10.220	 40.390
       1204.533	  0.089	  0.104	  9.461	 12.365	 85.000	 10.220	 40.340
       1204.600	  0.089	  0.145	  9.382	 12.241	 85.000	 10.220	 40.250
       1204.667	  0.020	  0.207	  9.307	 12.124	 85.000	 10.220	 40.180
       1204.733	  0.516	  0.456	  9.244	 12.024	 85.000	 10.220	 40.150
       1204.800	  0.061	  0.249	  9.175	 11.922	 85.000	 10.220	 40.040
       1204.867	  0.101	  0.228	  9.108	 11.819	 85.000	 10.220	 39.780
       1204.933	  0.218	  0.228	  9.038	 11.717	 85.000	 10.220	 39.760
       1205.000	  0.263	  0.249	  8.973	 11.622	 85.000	 10.220	 39.840
       1205.067	  0.061	  0.456	  8.911	 11.528	 85.000	 10.210	 39.670
       1205.133	  0.056	  0.249	  8.853	 11.440	 85.000	 10.220	 39.380
       1205.200	  0.054	  0.207	  8.806	 11.356	 85.000	 10.210	 39.370
       1205.267	  0.050	  0.269	  8.759	 11.276	 85.000	 10.210	 39.280
       1205.333	  0.072	  0.186	  8.712	 11.200	 85.000	 10.210	 38.960
       1205.400	  0.099	  0.166	  8.667	 11.129	 85.000	 10.210	 38.860
       1205.467	  0.022	  0.228	  8.622	 11.059	 85.000	 10.210	 38.870
       1205.533	  0.498	  0.435	  8.578	 10.994	 85.000	 10.210	 38.820
       1205.600	  0.071	  0.166	  8.533	 10.929	 85.000	 10.210	 38.750
       1205.667	  0.103	  0.104	  8.489	 10.868	 85.000	 10.220	 38.610
       1205.733	  0.198	  0.186	  8.451	 10.809	 85.000	 10.220	 38.670
       1205.800	  0.286	  0.207	  8.416	 10.750	 85.000	 10.210	 38.710
       1205.867	  0.063	  0.166	  8.382	 10.694	 85.000	 10.220	 38.710
       1205.933	  0.034	  0.186	  8.351	 10.643	 85.000	 10.210	 38.820
       1206.000	  0.025	  0.186	  8.325	 10.590	 85.000	 10.220	 39.040
       1206.067	 -0.006	  0.145	  8.295	 10.537	 85.000	 10.210	 39.130
       1206.133	  0.025	  0.166	  8.267	 10.488	 85.000	 10.210	 39.370
       1206.200	 -0.018	  0.166	  8.231	 10.440	 85.000	 10.210	 39.560
       1206.267	 -0.022	  0.228	  8.195	 10.395	 85.000	 10.210	 39.600
       1206.333	  0.287	  0.269	  8.162	 10.348	 85.000	 10.210	 39.680
       1206.400	 -0.058	  0.207	  8.133	 10.303	 85.000	 10.210	 39.920
       1206.467	 -0.011	  0.186	  8.100	 10.260	 85.000	 10.210	 40.060
       1206.533	  0.112	  0.331	  8.065	 10.220	 85.000	 10.210	 40.270
       1206.600	  0.097	  0.207	  8.031	 10.181	 85.000	 10.210	 40.610
       1206.667	 -0.082	  0.269	  7.977	 10.143	 85.000	 10.210	 40.850
       1206.733	 -0.081	  0.269	  7.896	 10.105	 85.000	 10.210	 40.990
       1206.800	 -0.088	  0.311	  7.773	 10.069	 85.000	 10.210	 41.230
       1206.867	 -0.055	  0.456	  7.650	 10.035	 85.000	 10.210	 41.170
       1206.933	 -0.081	  0.331	  7.547	 10.003	 85.000	 10.210	 40.790
       1207.000	 -0.123	  0.373	  7.490	  9.971	 85.000	 10.210	 40.600
       1207.067	  0.313	  0.559	  7.517	  9.940	 85.000	 10.210	 40.420
       1207.133	 -0.102	  0.394	  7.613	  9.911	 85.000	 10.210	 39.880
       1207.200	 -0.052	  0.435	  7.679	  9.881	 85.000	 10.210	 39.760
       1207.267	  0.079	  0.311	  7.635	  9.853	 85.000	 10.210	 39.510
       1207.333	  0.084	  0.290	  7.563	  9.826	 85.000	 10.210	 39.020
       1207.400	 -0.092	  0.290	  7.476	  9.798	 85.000	 10.210	 38.980
       1207.467	 -0.085	  0.207	  7.372	  9.771	 85.000	 10.210	 39.040
       1207.533	 -0.081	  0.249	  7.308	  9.746	 85.000	 10.210	 38.790
       1207.600	 -0.093	  0.166	  7.286	  9.720	 85.000	 10.210	 38.730
       1207.667	 -0.072	  0.249	  7.263	  9.695	 85.000	 10.210	 38.700
       1207.733	 -0.038	  0.207	  7.143	  9.671	 85.000	 10.210	 38.610
       1207.800	 -0.123	  0.228	  7.156	  9.646	 85.000	 10.210	 38.550
       1207.867	  0.348	  0.456	  7.330	  9.625	 85.000	 10.190	 38.440
       1207.933	 -0.088	  0.352	  7.334	  9.607	 85.000	 10.190	 38.500
       1208.000	 -0.054	  0.249	  7.342	  9.593	 85.000	 10.190	 38.510
       1208.067	  0.042	  0.269	  7.313	  9.589	 85.000	 10.210	 38.460
       1208.133	  0.140	  0.249	  7.300	  9.593	 85.000	 10.210	 38.500
       1208.200	 -0.069	  0.207	  7.325	  9.610	 85.000	 10.190	 38.520
       1208.267	 -0.092	  0.228	  7.325	  9.646	 75.000	 10.210	 38.540
       1208.333	 -0.088	  0.186	  7.306	  9.701	 75.000	 10.210	 38.580
       1208.400	 -0.099	  0.249	  7.295	  9.777	 75.000	 10.210	 38.500
       1208.467	 -0.096	  0.186	  7.291	  9.880	 75.000	 10.190	 38.480
       1208.533	 -0.028	  0.186	  7.312	 10.006	 75.000	 10.190	 38.450
       1208.600	 -0.083	  0.186	  7.338	 10.155	 75.000	 10.190	 38.420
       1208.667	  0.233	  0.373	  7.381	 10.326	 75.000	 10.190	 38.480
       1208.733	  0.024	  0.269	  7.435	 10.515	 75.000	 10.190	 38.470
       1208.800	 -0.074	  0.124	  7.507	 10.722	 75.000	 10.190	 38.430
       1208.867	 -0.020	  0.124	  7.600	 10.933	 75.000	 10.190	 38.500
       1208.933	  0.114	  0.207	  7.703	 11.141	 75.000	 10.190	 38.510
       1209.000	  0.012	  0.145	  7.812	 11.344	 75.000	 10.190	 38.510
       1209.067	 -0.134	  0.269	  7.936	 11.542	 75.000	 10.210	 38.810
       1209.133	 -0.136	  0.456	  8.075	 11.721	 75.000	 10.190	 38.890
       1209.200	 -0.143	  0.435	  8.220	 11.876	 75.000	 10.190	 38.940
       1209.267	 -0.126	  0.331	  8.361	 12.008	 75.000	 10.190	 39.130
       1209.333	 -0.100	  0.290	  8.508	 12.120	 75.000	 10.190	 39.330
       1209.400	 -0.189	  0.290	  8.644	 12.219	 75.000	 10.190	 39.450
       1209.467	  0.249	  0.477	  8.768	 12.307	 75.000	 10.190	 39.600
       1209.533	 -0.140	  0.228	  8.881	 12.392	 75.000	 10.190	 39.710
       1209.600	 -0.097	  0.249	  8.983	 12.481	 75.000	 10.190	 39.780
       1209.667	  0.024	  0.394	  9.070	 12.565	 80.000	 10.210	 39.970
       1209.733	  0.097	  0.331	  9.152	 12.635	 80.000	 10.190	 40.230
       1209.800	 -0.105	  0.331	  9.244	 12.696	 80.000	 10.190	 40.360
       1209.867	 -0.114	  0.186	  9.334	 12.750	 80.000	 10.190	 40.430
       1209.933	 -0.099	  0.435	  9.417	 12.799	 80.000	 10.190	 40.540
       1210.000	 -0.045	  0.352	  9.495	 12.838	 80.000	 10.190	 40.580
       1210.067	 -0.079	  0.331	  9.562	 12.866	 80.000	 10.190	 40.490
       1210.133	 -0.023	  0.456	  9.624	 12.882	 80.000	 10.190	 40.380
       1210.200	  0.245	  0.373	  9.675	 12.887	 80.000	 10.190	 40.350
       1210.267	 -0.065	  0.456	  9.725	 12.884	 80.000	 10.190	 40.190
       1210.333	 -0.006	  0.311	  9.779	 12.876	 80.000	 10.190	 39.950
       1210.400	  0.138	  0.373	  9.820	 12.856	 86.000	 10.190	 39.870
       1210.467	  0.095	  0.352	  9.854	 12.829	 86.000	 10.190	 39.670
       1210.533	 -0.066	  0.311	  9.880	 12.797	 86.000	 10.190	 39.400
       1210.600	 -0.056	  0.394	  9.900	 12.755	 86.000	 10.190	 39.300
       1210.667	 -0.049	  0.373	  9.913	 12.709	 86.000	 10.190	 39.190
       1210.733	 -0.037	  0.518	  9.921	 12.657	 86.000	 10.190	 38.970
       1210.800	  0.011	  0.331	  9.921	 12.599	 86.000	 10.190	 38.890
       1210.867	 -0.066	  0.290	  9.908	 12.536	 86.000	 10.190	 38.900
       1210.933	  0.372	  0.477	  9.896	 12.475	 86.000	 10.190	 38.890
       1211.000	 -0.029	  0.269	  9.878	 12.416	 86.000	 10.190	 38.820
       1211.067	  0.009	  0.373	  9.850	 12.366	 86.000	 10.190	 38.800
       1211.133	  0.108	  0.373	  9.817	 12.327	 81.000	 10.190	 38.700
       1211.200	  0.225	  0.290	  9.780	 12.310	 81.000	 10.190	 38.650
       1211.267	  0.022	  0.290	  9.738	 12.303	 81.000	 10.190	 38.680
       1211.333	 -0.010	  0.145	  9.695	 12.310	 81.000	 10.190	 38.640
       1211.400	  0.003	  0.311	  9.661	 12.328	 81.000	 10.190	 38.680
       1211.467	 -0.005	  0.269	  9.638	 12.350	 81.000	 10.190	 38.650
       1211.533	 -0.002	  0.331	  9.620	 12.381	 81.000	 10.190	 38.510
       1211.600	  0.064	  0.249	  9.608	 12.408	 81.000	 10.190	 38.500
       1211.667	 -0.004	  0.249	  9.599	 12.430	 81.000	 10.180	 38.530
       1211.733	  0.420	  0.518	  9.598	 12.446	 81.000	 10.180	 38.520
       1211.800	  0.026	  0.269	  9.592	 12.455	 81.000	 10.190	 38.530
       1211.867	  0.038	  0.166	  9.591	 12.455	 81.000	 10.190	 38.570
       1211.933	  0.109	  0.186	  9.589	 12.449	 81.000	 10.190	 38.580
       1212.000	  0.255	  0.249	  9.584	 12.437	 81.000	 10.190	 38.580
       1212.067	  0.110	  0.207	  9.578	 12.417	 81.000	 10.190	 38.600
       1212.133	  0.005	  0.124	  9.570	 12.392	 75.000	 10.190	 38.620
       1212.200	  0.007	  0.166	  9.556	 12.364	 75.000	 10.190	 38.610
       1212.267	  0.002	  0.228	  9.537	 12.334	 75.000	 10.190	 38.610
       1212.333	  0.000	  0.290	  9.522	 12.291	 75.000	 10.180	 38.600
       1212.400	  0.007	  0.228	  9.511	 12.247	 75.000	 10.180	 38.560
       1212.467	  0.075	  0.207	  9.488	 12.202	 75.000	 10.180	 38.510
       1212.533	 -0.007	  0.269	  9.464	 12.153	 75.000	 10.190	 38.600
       1212.600	  0.419	  0.414	  9.444	 12.104	 75.000	 10.190	 38.590
       1212.667	  0.006	  0.331	  9.409	 12.053	 75.000	 10.190	 38.720
       1212.733	  0.034	  0.269	  9.379	 11.994	 75.000	 10.180	 38.780
       1212.800	  0.100	  0.435	  9.337	 11.935	 75.000	 10.190	 38.860
       1212.867	  0.246	  0.352	  9.265	 11.867	 75.000	 10.180	 39.040
       1212.933	  0.072	  0.518	  9.101	 11.799	 75.000	 10.180	 39.170
       1213.000	 -0.024	  0.477	  8.890	 11.726	 71.000	 10.180	 39.240
       1213.067	 -0.009	  0.559	  8.706	 11.650	 71.000	 10.180	 39.370
       1213.133	 -0.021	  0.394	  8.571	 11.574	 71.000	 10.180	 39.490
       1213.200	  0.003	  0.684	  8.508	 11.496	 71.000	 10.180	 39.510
       1213.267	 -0.002	  0.414	  8.449	 11.419	 71.000	 10.180	 39.530
       1213.333	 -0.070	  0.518	  8.351	 11.343	 71.000	 10.180	 39.580
       1213.400	  0.338	  0.352	  8.238	 11.268	 71.000	 10.180	 39.650
       1213.467	 -0.050	  0.331	  8.245	 11.193	 71.000	 10.180	 39.650
       1213.533	 -0.002	  0.394	  8.277	 11.120	 71.000	 10.180	 39.770
       1213.600	  0.122	  0.269	  8.258	 11.046	 80.000	 10.180	 39.870
       1213.667	  0.136	  0.290	  8.295	 10.974	 80.000	 10.180	 39.940
       1213.733	 -0.065	  0.352	  8.304	 10.904	 80.000	 10.180	 40.110
       1213.800	 -0.070	  0.249	  8.263	 10.837	 80.000	 10.180	 40.100
       1213.867	 -0.059	  0.331	  8.217	 10.770	 80.000	 10.180	 40.040
       1213.933	 -0.032	  0.269	  8.139	 10.705	 80.000	 10.180	 39.920
       1214.000	 -0.024	  0.290	  8.069	 10.642	 80.000	 10.180	 39.780
       1214.067	 -0.094	  0.373	  7.977	 10.583	 80.000	 10.180	 39.640
       1214.133	  0.391	  0.414	  7.905	 10.526	 80.000	 10.180	 39.540
       1214.200	 -0.025	  0.228	  7.838	 10.471	 80.000	 10.180	 39.350
       1214.267	  0.026	  0.228	  7.767	 10.417	 80.000	 10.180	 39.270
       1214.333	  0.154	  0.269	  7.702	 10.365	 84.000	 10.180	 39.120
       1214.400	  0.207	  0.269	  7.657	 10.314	 84.000	 10.180	 38.960
       1214.467	  0.005	  0.249	  7.600	 10.265	 84.000	 10.180	 38.900
       1214.533	 -0.001	  0.373	  7.553	 10.221	 84.000	 10.180	 38.840
       1214.600	  0.015	  0.228	  7.508	 10.176	 84.000	 10.180	 38.740
       1214.667	  0.004	  0.249	  7.450	 10.134	 84.000	 10.180	 38.600
       1214.733	 -0.009	  0.331	  7.412	 10.093	 84.000	 10.180	 38.470
       1214.800	  0.008	  0.249	  7.366	 10.056	 84.000	 10.180	 38.510
       1214.867	  0.049	  0.290	  7.320	 10.022	 84.000	 10.180	 38.540
       1214.933	 -0.028	  0.311	  7.245	  9.989	 84.000	 10.180	 38.470
       1215.000	  0.441	  0.414	  7.173	  9.956	 84.000	 10.170	 38.490
       1215.067	  0.009	  0.331	  7.116	  9.928	 84.000	 10.180	 38.650
       1215.133	  0.039	  0.228	  7.067	  9.906	 84.000	 10.180	 38.440
       1215.200	  0.140	  0.207	  7.021	  9.890	 84.000	 10.180	 38.480
       1215.267	  0.257	  0.249	  6.990	  9.884	 84.000	 10.180	 38.650
       1215.333	  0.041	  0.186	  6.962	  9.887	 84.000	 10.180	 38.570
       1215.400	 -0.002	  0.186	  6.929	  9.910	 70.000	 10.180	 38.470
       1215.467	  0.003	  0.207	  6.908	  9.945	 70.000	 10.180	 38.530
       1215.533	 -0.004	  0.124	  6.889	  9.998	 70.000	 10.180	 38.490
       1215.600	 -0.002	  0.249	  6.885	 10.066	 70.000	 10.180	 38.470
       1215.667	  0.001	  0.186	  6.880	 10.157	 70.000	 10.170	 38.610
       1215.733	  0.063	  0.186	  6.880	 10.261	 70.000	 10.170	 38.540
       1215.800	  0.009	  0.249	  6.881	 10.375	 70.000	 10.170	 38.610
       1215.867	  0.320	  0.331	  6.897	 10.498	 70.000	 10.170	 38.670
       1215.933	  0.110	  0.331	  6.913	 10.620	 70.000	 10.170	 38.650
       1216.000	  0.018	  0.186	  6.933	 10.736	 70.000	 10.170	 38.660
       1216.067	  0.073	  0.166	  6.958	 10.842	 70.000	 10.180	 38.620
       1216.133	  0.214	  0.166	  6.982	 10.935	 70.000	 10.170	 38.580
       1216.200	  0.117	  0.186	  7.010	 11.020	 70.000	 10.180	 38.580
       1216.267	 -0.050	  0.331	  7.037	 11.091	 69.000	 10.180	 38.490
       1216.333	 -0.053	  0.373	  7.061	 11.145	 69.000	 10.180	 38.470
       1216.400	 -0.064	  0.373	  7.091	 11.192	 69.000	 10.170	 38.540
       1216.467	 -0.085	  0.394	  7.116	 11.226	 69.000	 10.180	 38.590
       1216.533	 -0.088	  0.477	  7.138	 11.254	 69.000	 10.180	 38.670
       1216.600	 -0.027	  0.331	  7.159	 11.272	 69.000	 10.170	 38.770
       1216.667	 -0.105	  0.290	  7.185	 11.282	 69.000	 10.170	 38.990
       1216.733	  0.290	  0.642	  7.233	 11.284	 69.000	 10.170	 39.060
       1216.800	 -0.107	  0.414	  7.265	 11.282	 69.000	 10.170	 39.020
       1216.867	 -0.071	  0.456	  7.311	 11.278	 69.000	 10.170	 39.050
       1216.933	  0.000	  0.477	  7.353	 11.270	 72.000	 10.170	 39.270
       1217.000	  0.155	  0.394	  7.357	 11.250	 72.000	 10.170	 39.390
       1217.067	  0.002	  0.518	  7.331	 11.221	 72.000	 10.170	 39.570
       1217.133	 -0.097	  0.477	  7.310	 11.190	 72.000	 10.170	 39.670
       1217.200	 -0.079	  0.642	  7.278	 11.155	 72.000	 10.170	 39.830
       1217.267	 -0.083	  0.435	  7.253	 11.116	 72.000	 10.170	 39.900
       1217.333	 -0.021	  0.373	  7.223	 11.071	 72.000	 10.170	 40.000
       1217.400	 -0.085	  0.373	  7.199	 11.022	 72.000	 10.180	 39.960
       1217.467	  0.291	  0.456	  7.185	 10.975	 72.000	 10.180	 39.840
       1217.533	 -0.043	  0.414	  7.160	 10.922	 72.000	 10.170	 39.740
       1217.600	 -0.041	  0.331	  7.122	 10.868	 72.000	 10.170	 39.620
       1217.667	  0.029	  0.290	  7.086	 10.814	 83.000	 10.170	 39.540
       1217.733	  0.187	  0.249	  7.053	 10.760	 83.000	 10.170	 39.390
       1217.800	  0.050	  0.269	  7.014	 10.703	 83.000	 10.170	 39.270
       1217.867	 -0.057	  0.228	  6.980	 10.648	 83.000	 10.170	 39.210
       1217.933	 -0.031	  0.207	  6.950	 10.591	 83.000	 10.170	 39.110
       1218.000	 -0.029	  0.311	  6.915	 10.534	 83.000	 10.170	 38.970
       1218.067	 -0.037	  0.394	  6.890	 10.482	 83.000	 10.170	 38.840
       1218.133	 -0.030	  0.186	  6.867	 10.428	 83.000	 10.170	 38.710
       1218.200	  0.032	  0.311	  6.837	 10.378	 83.000	 10.170	 38.600
       1218.267	 -0.019	  0.249	  6.801	 10.330	 83.000	 10.170	 38.540
       1218.333	  0.294	  0.435	  6.764	 10.281	 83.000	 10.170	 38.550
       1218.400	  0.084	  0.331	  6.738	 10.232	 83.000	 10.170	 38.570
       1218.467	 -0.011	  0.249	  6.714	 10.186	 83.000	 10.170	 38.430
       1218.533	  0.044	  0.145	  6.686	 10.141	 71.000	 10.170	 38.390
       1218.600	  0.191	  0.186	  6.662	 10.100	 71.000	 10.170	 38.430
       1218.667	  0.110	  0.145	  6.642	 10.060	 71.000	 10.170	 38.450
       1218.733	 -0.036	  0.124	  6.614	 10.022	 71.000	 10.170	 38.370
       1218.800	 -0.031	  0.186	  6.585	  9.986	 71.000	 10.170	 38.340
       1218.867	 -0.033	  0.186	  6.566	  9.952	 71.000	 10.160	 38.260
       1218.933	 -0.046	  0.166	  6.540	  9.918	 71.000	 10.160	 38.160
       1219.000	 -0.049	  0.166	  6.512	  9.885	 71.000	 10.160	 38.140
       1219.067	 -0.051	  0.228	  6.483	  9.854	 71.000	 10.160	 38.210
       1219.133	 -0.026	  0.228	  6.466	  9.824	 71.000	 10.170	 38.120
       1219.200	 -0.030	  0.249	  6.438	  9.796	 71.000	 10.170	 38.160
       1219.267	 -0.076	  0.394	  6.414	  9.767	 71.000	 10.170	 38.220
       1219.333	  0.348	  0.477	  6.396	  9.738	 71.000	 10.170	 38.290
       1219.400	 -0.060	  0.186	  6.376	  9.714	 71.000	 10.160	 38.370
       1219.467	 -0.018	  0.228	  6.353	  9.690	 71.000	 10.160	 38.440
       1219.533	  0.100	  0.207	  6.328	  9.666	 64.000	 10.160	 38.650
       1219.600	  0.142	  0.435	  6.305	  9.643	 64.000	 10.160	 38.790
       1219.667	 -0.078	  0.414	  6.277	  9.621	 64.000	 10.170	 38.930
       1219.733	 -0.091	  0.228	  6.247	  9.599	 64.000	 10.160	 39.080
       1219.800	 -0.086	  0.352	  6.217	  9.578	 64.000	 10.170	 39.100
       1219.867	 -0.098	  0.352	  6.196	  9.557	 64.000	 10.160	 39.170
       1219.933	 -0.096	  0.331	  6.184	  9.538	 64.000	 10.160	 39.280
       1220.000	 -0.047	  0.228	  6.171	  9.516	 64.000	 10.170	 39.400
       1220.067	 -0.077	  0.207	  6.157	  9.499	 64.000	 10.160	 39.500
       1220.133	  0.026	  0.414	  6.147	  9.481	 64.000	 10.160	 39.550
       1220.200	  0.189	  0.414	  6.133	  9.461	 64.000	 10.160	 39.600
       1220.267	 -0.054	  0.290	  6.109	  9.445	 64.000	 10.170	 39.640
       1220.333	 -0.001	  0.290	  6.079	  9.428	 64.000	 10.160	 39.590
       1220.400	  0.137	  0.352	  6.043	  9.412	 72.000	 10.160	 39.520
       1220.467	  0.109	  0.166	  6.021	  9.395	 72.000	 10.160	 39.360
       1220.533	 -0.069	  0.311	  6.003	  9.378	 72.000	 10.170	 39.300
       1220.600	 -0.057	  0.373	  5.992	  9.363	 72.000	 10.170	 39.140
       1220.667	 -0.054	  0.269	  5.977	  9.346	 72.000	 10.170	 38.970
       1220.733	 -0.053	  0.290	  5.966	  9.328	 72.000	 10.160	 38.730
       1220.800	 -0.052	  0.477	  5.949	  9.313	 72.000	 10.160	 38.630
       1220.867	 -0.034	  0.684	  5.925	  9.296	 72.000	 10.160	 38.570
       1220.933	 -0.003	  0.477	  5.911	  9.281	 72.000	 10.170	 38.500
       1221.000	 -0.062	  0.456	  5.904	  9.266	 72.000	 10.160	 38.500
       1221.067	  0.425	  0.725	  5.890	  9.251	 72.000	 10.170	 38.490
       1221.133	 -0.006	  0.891	  5.878	  9.236	 72.000	 10.160	 38.420
       1221.200	  0.041	  0.394	  5.866	  9.221	 72.000	 10.160	 38.400
       1221.267	  0.160	  0.290	  5.856	  9.206	 72.000	 10.160	 38.320
       1221.333	  0.260	  0.394	  5.845	  9.195	 72.000	 10.170	 38.350
       1221.400	  0.032	  0.228	  5.835	  9.185	 72.000	 10.160	 38.350
       1221.467	 -0.004	  0.269	  5.835	  9.181	 69.000	 10.160	 38.220
       1221.533	 -0.003	  0.186	  5.829	  9.179	 69.000	 10.160	 38.150
       1221.600	 -0.006	  0.228	  5.818	  9.172	 69.000	 10.160	 38.220
       1221.667	 -0.024	  0.352	  5.801	  9.163	 69.000	 10.160	 38.170
       1221.733	 -0.032	  0.145	  5.785	  9.154	 69.000	 10.160	 37.910
       1221.800	 -0.033	  0.249	  5.768	  9.144	 69.000	 10.170	 37.780
       1221.867	 -0.094	  0.269	  5.754	  9.129	 69.000	 10.160	 37.730
       1221.933	  0.361	  0.477	  5.742	  9.113	 69.000	 10.160	 37.630
       1222.000	 -0.063	  0.228	  5.727	  9.096	 69.000	 10.160	 37.700
       1222.067	 -0.026	  0.228	  5.710	  9.082	 69.000	 10.160	 37.640
       1222.133	  0.091	  0.269	  5.689	  9.067	 72.000	 10.160	 38.030
       1222.200	  0.133	  0.249	  5.690	  9.051	 72.000	 10.160	 38.280
       1222.267	 -0.094	  0.290	  5.676	  9.036	 72.000	 10.160	 38.440
       1222.333	 -0.108	  0.207	  5.659	  9.022	 72.000	 10.160	 38.480
       1222.400	 -0.102	  0.352	  5.645	  9.007	 72.000	 10.160	 38.640
       1222.467	 -0.105	  0.249	  5.639	  8.994	 72.000	 10.160	 38.750
       1222.533	 -0.074	  0.249	  5.629	  8.980	 72.000	 10.160	 38.900
       1222.600	 -0.131	  0.394	  5.618	  8.969	 72.000	 10.160	 39.120
       1222.667	  0.287	  0.414	  5.606	  8.955	 72.000	 10.160	 39.330
       1222.733	 -0.077	  0.269	  5.592	  8.943	 72.000	 10.160	 39.580
       1222.800	 -0.038	  0.186	  5.584	  8.929	 72.000	 10.160	 39.870
       1222.867	  0.057	  0.145	  5.573	  8.916	 82.000	 10.160	 39.950
       1222.933	  0.156	  0.124	  5.557	  8.902	 82.000	 10.170	 39.820
       1223.000	 -0.056	  0.145	  5.542	  8.891	 82.000	 10.160	 39.830
       1223.067	 -0.081	  0.166	  5.533	  8.878	 82.000	 10.160	 39.840
       1223.133	 -0.061	  0.186	  5.523	  8.867	 82.000	 10.160	 39.590
       1223.200	 -0.068	  0.104	  5.515	  8.857	 82.000	 10.160	 39.510
       1223.267	 -0.054	  0.207	  5.510	  8.844	 82.000	 10.160	 39.350
       1223.333	 -0.026	  0.166	  5.500	  8.834	 82.000	 10.160	 39.110
       1223.400	 -0.094	  0.124	  5.488	  8.825	 82.000	 10.160	 39.030
       1223.467	  0.399	  0.373	  5.481	  8.815	 82.000	 10.160	 38.960
       1223.533	 -0.056	  0.104	  5.471	  8.804	 82.000	 10.160	 38.580
       1223.600	 -0.022	  0.145	  5.463	  8.794	 82.000	 10.160	 38.350
       1223.667	  0.080	  0.145	  5.451	  8.782	 78.000	 10.160	 38.400
       1223.733	  0.176	  0.207	  5.434	  8.772	 78.000	 10.160	 38.050
       1223.800	 -0.044	  0.166	  5.416	  8.762	 78.000	 10.160	 37.950
       1223.867	 -0.069	  0.207	  5.414	  8.752	 78.000	 10.160	 37.990
       1223.933	 -0.063	  0.207	  5.408	  8.743	 78.000	 10.160	 37.670
       1224.000	 -0.068	  0.166	  5.398	  8.734	 78.000	 10.160	 37.270
       1224.067	 -0.031	  0.228	  5.392	  8.725	 78.000	 10.160	 37.400
       1224.133	 -0.053	  0.207	  5.378	  8.717	 78.000	 10.160	 37.350
       1224.200	  0.006	  0.331	  5.357	  8.712	 78.000	 10.150	 37.100
       1224.267	  0.292	  0.331	  5.351	  8.705	 78.000	 10.160	 37.300
       1224.333	 -0.044	  0.166	  5.349	  8.703	 78.000	 10.160	 37.150
       1224.400	  0.001	  0.228	  5.349	  8.702	 78.000	 10.160	 37.270
       1224.467	  0.142	  0.207	  5.360	  8.704	 79.000	 10.160	 37.270
       1224.533	  0.107	  0.166	  5.353	  8.709	 79.000	 10.160	 37.180
       1224.600	 -0.073	  0.166	  5.345	  8.715	 79.000	 10.160	 37.150
       1224.667	 -0.071	  0.124	  5.348	  8.723	 79.000	 10.160	 37.190
       1224.733	 -0.073	  0.269	  5.357	  8.733	 79.000	 10.160	 37.060
       1224.800	 -0.093	  0.249	  5.368	  8.744	 79.000	 10.160	 36.940
       1224.867	 -0.051	  0.352	  5.381	  8.757	 79.000	 10.160	 37.130
