   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
       1150.903	 -0.071	  0.207	  1.141	  3.565	 76.000	  9.580	 37.190
       1150.968	 -0.062	  0.207	  1.141	  3.565	 76.000	  9.580	 37.180
       1151.032	 -0.076	  0.207	  1.141	  3.565	 76.000	  9.580	 37.110
       1151.097	 -0.083	  0.186	  1.140	  3.565	 76.000	  9.580	 37.040
       1151.161	 -0.071	  0.249	  1.141	  3.565	 76.000	  9.580	 36.980
       1151.226	 -0.047	  0.311	  1.141	  3.565	 76.000	  9.580	 36.920
       1151.290	 -0.105	  0.228	  1.141	  3.565	 76.000	  9.580	 36.880
       1151.355	  0.371	  0.622	  1.141	  3.562	 76.000	  9.580	 36.860
       1151.419	 -0.059	  0.186	  1.140	  3.562	 76.000	  9.580	 36.810
       1151.484	 -0.026	  0.228	  1.141	  3.565	 76.000	  9.580	 36.770
       1151.548	  0.072	  0.249	  1.140	  3.565	 70.000	  9.580	 36.730
       1151.613	  0.226	  0.145	  1.140	  3.563	 70.000	  9.580	 36.700
       1151.677	  0.000	  0.228	  1.140	  3.562	 70.000	  9.580	 36.660
       1151.742	 -0.065	  0.145	  1.139	  3.562	 70.000	  9.580	 36.640
       1151.806	 -0.060	  0.207	  1.139	  3.562	 70.000	  9.580	 36.620
       1151.871	 -0.072	  0.166	  1.140	  3.563	 70.000	  9.580	 36.570
       1151.935	 -0.083	  0.228	  1.139	  3.563	 70.000	  9.580	 36.520
       1152.000	 -0.085	  0.207	  1.139	  3.562	 70.000	  9.580	 36.510
       1152.065	 -0.084	  0.269	  1.139	  3.562	 70.000	  9.580	 36.480
       1152.129	 -0.052	  0.228	  1.141	  3.562	 70.000	  9.580	 36.470
       1152.194	 -0.068	  0.228	  1.139	  3.561	 70.000	  9.580	 36.470
       1152.258	  0.115	  0.456	  1.139	  3.562	 70.000	  9.580	 36.470
       1152.323	  0.170	  0.414	  1.140	  3.562	 70.000	  9.580	 36.460
       1152.387	 -0.056	  0.207	  1.140	  3.561	 70.000	  9.580	 36.450
       1152.452	 -0.008	  0.186	  1.139	  3.561	 63.000	  9.580	 36.440
       1152.516	  0.130	  0.186	  1.139	  3.562	 63.000	  9.580	 36.440
       1152.581	  0.193	  0.207	  1.139	  3.562	 63.000	  9.580	 36.440
       1152.645	 -0.044	  0.124	  1.139	  3.562	 63.000	  9.580	 36.430
       1152.710	 -0.064	  0.186	  1.139	  3.560	 63.000	  9.580	 36.430
       1152.774	 -0.065	  0.207	  1.139	  3.562	 63.000	  9.580	 36.450
       1152.839	 -0.082	  0.166	  1.139	  3.561	 63.000	  9.580	 36.470
       1152.903	 -0.090	  0.186	  1.139	  3.561	 63.000	  9.580	 36.460
       1152.968	 -0.092	  0.186	  1.139	  3.560	 63.000	  9.580	 36.460
       1153.032	 -0.088	  0.166	  1.139	  3.562	 63.000	  9.580	 36.430
       1153.097	 -0.049	  0.186	  1.139	  3.562	 63.000	  9.580	 36.410
       1153.161	 -0.105	  0.207	  1.139	  3.561	 63.000	  9.580	 36.390
       1153.226	  0.314	  0.663	  1.139	  3.560	 63.000	  9.580	 36.380
       1153.290	 -0.072	  0.207	  1.139	  3.560	 63.000	  9.580	 36.400
       1153.355	 -0.045	  0.145	  1.139	  3.560	 63.000	  9.580	 36.450
       1153.419	  0.037	  0.166	  1.139	  3.560	 64.000	  9.580	 36.520
       1153.484	  0.215	  0.166	  1.139	  3.560	 64.000	  9.580	 36.590
       1153.548	  0.052	  0.186	  1.139	  3.560	 64.000	  9.580	 36.670
       1153.613	 -0.071	  0.145	  1.139	  3.560	 64.000	  9.580	 36.740
       1153.677	 -0.064	  0.186	  1.139	  3.560	 64.000	  9.580	 36.810
       1153.742	 -0.075	  0.104	  1.139	  3.560	 64.000	  9.580	 36.840
       1153.806	 -0.080	  0.228	  1.139	  3.560	 64.000	  9.580	 36.880
       1153.871	 -0.055	  0.207	  1.139	  3.560	 64.000	  9.580	 36.930
       1153.935	 -0.116	  0.104	  1.139	  3.560	 64.000	  9.580	 36.970
       1154.000	  0.298	  0.518	  1.139	  3.558	 64.000	  9.580	 37.010
       1154.065	 -0.083	  0.186	  1.139	  3.560	 64.000	  9.580	 37.030
       1154.129	 -0.054	  0.166	  1.139	  3.560	 64.000	  9.580	 37.060
       1154.194	  0.036	  0.186	  1.139	  3.560	 78.000	  9.580	 37.080
       1154.258	  0.193	  0.186	  1.139	  3.560	 78.000	  9.580	 37.090
       1154.323	 -0.016	  0.186	  1.139	  3.560	 78.000	  9.580	 37.090
       1154.387	 -0.095	  0.166	  1.139	  3.560	 78.000	  9.580	 37.100
       1154.452	 -0.086	  0.186	  1.139	  3.560	 78.000	  9.580	 37.100
       1154.516	 -0.098	  0.166	  1.139	  3.558	 78.000	  9.580	 37.080
       1154.581	 -0.107	  0.228	  1.139	  3.557	 78.000	  9.580	 37.030
       1154.645	 -0.079	  0.269	  1.139	  3.557	 78.000	  9.580	 36.990
       1154.710	 -0.095	  0.290	  1.139	  3.560	 78.000	  9.600	 36.960
       1154.774	 -0.003	  0.518	  1.139	  3.558	 78.000	  9.580	 36.960
       1154.839	  0.208	  0.477	  1.139	  3.557	 78.000	  9.580	 36.930
       1154.903	 -0.084	  0.145	  1.139	  3.558	 78.000	  9.600	 36.900
       1154.968	 -0.037	  0.207	  1.139	  3.557	 78.000	  9.600	 36.870
       1155.032	  0.096	  0.228	  1.139	  3.557	 72.000	  9.600	 36.850
       1155.097	  0.169	  0.207	  1.139	  3.557	 72.000	  9.580	 36.820
       1155.161	 -0.063	  0.166	  1.139	  3.557	 72.000	  9.600	 36.810
       1155.226	 -0.082	  0.145	  1.139	  3.557	 72.000	  9.580	 36.790
       1155.290	 -0.077	  0.207	  1.139	  3.557	 72.000	  9.600	 36.740
       1155.355	 -0.090	  0.124	  1.139	  3.557	 72.000	  9.600	 36.680
       1155.419	 -0.092	  0.207	  1.139	  3.557	 72.000	  9.600	 36.640
       1155.484	 -0.089	  0.228	  1.139	  3.557	 72.000	  9.600	 36.620
       1155.548	 -0.085	  0.145	  1.139	  3.557	 72.000	  9.600	 36.590
       1155.613	 -0.068	  0.269	  1.139	  3.557	 72.000	  9.600	 36.590
       1155.677	 -0.045	  0.207	  1.139	  3.557	 72.000	  9.600	 36.580
       1155.742	 -0.093	  0.228	  1.139	  3.557	 72.000	  9.580	 36.570
       1155.806	  0.383	  0.559	  1.139	  3.557	 72.000	  9.600	 36.570
       1155.871	 -0.050	  0.145	  1.139	  3.557	 72.000	  9.580	 36.550
       1155.935	 -0.012	  0.145	  1.139	  3.557	 72.000	  9.600	 36.540
       1156.000	  0.095	  0.290	  1.139	  3.557	 61.000	  9.580	 36.540
       1156.065	  0.243	  0.186	  1.139	  3.556	 61.000	  9.580	 36.540
       1156.129	  0.020	  0.228	  1.139	  3.556	 61.000	  9.580	 36.530
       1156.194	 -0.041	  0.145	  1.139	  3.557	 61.000	  9.580	 36.540
       1156.258	 -0.039	  0.124	  1.139	  3.555	 61.000	  9.580	 36.540
       1156.323	 -0.054	  0.249	  1.139	  3.555	 61.000	  9.600	 36.500
       1156.387	 -0.065	  0.145	  1.139	  3.555	 61.000	  9.600	 36.480
       1156.452	 -0.065	  0.186	  1.139	  3.555	 61.000	  9.580	 36.470
       1156.516	 -0.064	  0.166	  1.139	  3.555	 61.000	  9.600	 36.460
       1156.581	 -0.062	  0.207	  1.139	  3.555	 61.000	  9.580	 36.440
       1156.645	 -0.039	  0.207	  1.139	  3.555	 61.000	  9.580	 36.450
       1156.710	 -0.037	  0.269	  1.139	  3.555	 61.000	  9.580	 36.440
       1156.774	  0.034	  0.435	  1.137	  3.555	 61.000	  9.580	 36.440
       1156.839	  0.277	  0.518	  1.139	  3.555	 61.000	  9.600	 36.440
       1156.903	 -0.039	  0.104	  1.139	  3.555	 61.000	  9.580	 36.440
       1156.968	  0.003	  0.124	  1.139	  3.552	 61.000	  9.580	 36.420
       1157.032	  0.129	  0.207	  1.139	  3.555	 58.000	  9.580	 36.420
       1157.097	  0.229	  0.166	  1.139	  3.555	 58.000	  9.580	 36.420
       1157.161	 -0.014	  0.166	  1.139	  3.555	 58.000	  9.580	 36.420
       1157.226	 -0.050	  0.145	  1.137	  3.555	 58.000	  9.580	 36.410
       1157.290	 -0.052	  0.228	  1.139	  3.555	 58.000	  9.580	 36.410
       1157.355	 -0.069	  0.207	  1.137	  3.555	 58.000	  9.580	 36.400
       1157.419	 -0.076	  0.186	  1.139	  3.553	 58.000	  9.580	 36.390
       1157.484	 -0.069	  0.186	  1.137	  3.555	 58.000	  9.580	 36.390
       1157.548	 -0.033	  0.290	  1.139	  3.553	 58.000	  9.580	 36.410
       1157.613	 -0.091	  0.145	  1.139	  3.552	 58.000	  9.580	 36.470
       1157.677	  0.322	  0.477	  1.136	  3.553	 58.000	  9.580	 36.520
       1157.742	 -0.049	  0.186	  1.136	  3.552	 58.000	  9.580	 36.590
       1157.806	 -0.016	  0.166	  1.136	  3.552	 58.000	  9.580	 36.670
       1157.871	  0.077	  0.145	  1.136	  3.553	 69.000	  9.580	 36.760
       1157.935	  0.249	  0.166	  1.136	  3.552	 69.000	  9.580	 36.840
       1158.000	  0.057	  0.145	  1.136	  3.552	 69.000	  9.580	 36.910
       1158.065	 -0.043	  0.228	  1.136	  3.552	 69.000	  9.580	 36.980
       1158.129	 -0.035	  0.124	  1.136	  3.552	 69.000	  9.600	 37.030
       1158.194	 -0.049	  0.186	  1.137	  3.552	 69.000	  9.600	 37.060
       1158.258	 -0.032	  0.249	  1.136	  3.552	 69.000	  9.600	 37.060
       1158.323	 -0.045	  0.207	  1.136	  3.552	 69.000	  9.600	 37.080
       1158.387	 -0.008	  0.331	  1.136	  3.552	 69.000	  9.600	 37.080
       1158.452	  0.262	  0.394	  1.136	  3.552	 69.000	  9.600	 37.100
       1158.516	 -0.043	  0.228	  1.136	  3.552	 69.000	  9.600	 37.110
       1158.581	  0.001	  0.207	  1.137	  3.552	 69.000	  9.600	 37.130
       1158.645	  0.130	  0.124	  1.136	  3.552	 80.000	  9.600	 37.150
       1158.710	  0.201	  0.228	  1.136	  3.552	 80.000	  9.600	 37.150
       1158.774	 -0.038	  0.186	  1.136	  3.551	 80.000	  9.600	 37.160
       1158.839	 -0.061	  0.228	  1.136	  3.551	 80.000	  9.600	 37.150
       1158.903	 -0.058	  0.269	  1.136	  3.551	 80.000	  9.600	 37.180
       1158.968	 -0.076	  0.186	  1.136	  3.552	 80.000	  9.600	 37.170
       1159.032	 -0.085	  0.166	  1.136	  3.551	 80.000	  9.580	 37.150
       1159.097	 -0.048	  0.269	  1.136	  3.551	 80.000	  9.600	 37.130
       1159.161	 -0.088	  0.186	  1.136	  3.551	 80.000	  9.600	 37.110
       1159.226	  0.288	  0.497	  1.136	  3.550	 80.000	  9.600	 37.100
       1159.290	 -0.039	  0.352	  1.136	  3.550	 80.000	  9.580	 37.080
       1159.355	 -0.059	  0.228	  1.136	  3.551	 80.000	  9.600	 37.070
       1159.419	 -0.004	  0.207	  1.136	  3.550	 72.000	  9.580	 37.040
       1159.484	  0.153	  0.186	  1.136	  3.550	 72.000	  9.600	 37.020
       1159.548	  0.122	  0.145	  1.136	  3.550	 72.000	  9.580	 36.990
       1159.613	 -0.077	  0.186	  1.136	  3.550	 72.000	  9.570	 36.970
       1159.677	 -0.083	  0.166	  1.136	  3.550	 72.000	  9.580	 36.930
       1159.742	 -0.080	  0.166	  1.136	  3.551	 72.000	  9.580	 36.860
       1159.806	 -0.095	  0.228	  1.136	  3.550	 72.000	  9.580	 36.780
       1159.871	 -0.099	  0.290	  1.136	  3.551	 72.000	  9.580	 36.730
       1159.935	 -0.098	  0.145	  1.136	  3.550	 72.000	  9.580	 36.680
       1160.000	 -0.096	  0.145	  1.136	  3.550	 72.000	  9.580	 36.660
       1160.065	 -0.093	  0.166	  1.136	  3.550	 72.000	  9.580	 36.650
       1160.129	 -0.091	  0.166	  1.136	  3.550	 72.000	  9.580	 36.630
       1160.194	 -0.081	  0.207	  1.136	  3.550	 72.000	  9.580	 36.600
       1160.258	 -0.051	  0.166	  1.136	  3.550	 72.000	  9.580	 36.590
       1160.323	 -0.110	  0.207	  1.136	  3.550	 72.000	  9.580	 36.580
       1160.387	  0.381	  0.622	  1.136	  3.550	 72.000	  9.580	 36.570
       1160.452	 -0.064	  0.145	  1.136	  3.550	 72.000	  9.580	 36.570
       1160.516	 -0.032	  0.186	  1.136	  3.550	 72.000	  9.580	 36.550
       1160.581	  0.062	  0.186	  1.136	  3.550	 53.000	  9.580	 36.570
       1160.645	  0.230	  0.186	  1.136	  3.550	 53.000	  9.580	 36.550
       1160.710	  0.021	  0.207	  1.136	  3.550	 53.000	  9.580	 36.550
       1160.774	 -0.065	  0.207	  1.136	  3.550	 53.000	  9.580	 36.540
       1160.839	 -0.060	  0.166	  1.136	  3.550	 53.000	  9.580	 36.540
       1160.903	 -0.071	  0.124	  1.136	  3.550	 53.000	  9.580	 36.500
       1160.968	 -0.083	  0.145	  1.136	  3.548	 53.000	  9.580	 36.480
       1161.032	 -0.084	  0.166	  1.136	  3.550	 53.000	  9.580	 36.470
       1161.097	 -0.084	  0.104	  1.136	  3.547	 53.000	  9.580	 36.450
       1161.161	 -0.081	  0.311	  1.136	  3.547	 53.000	  9.580	 36.440
       1161.226	 -0.079	  0.124	  1.136	  3.547	 53.000	  9.580	 36.440
       1161.290	 -0.041	  0.249	  1.136	  3.547	 53.000	  9.580	 36.440
       1161.355	 -0.070	  0.145	  1.136	  3.547	 53.000	  9.580	 36.420
       1161.419	  0.258	  0.601	  1.136	  3.548	 53.000	  9.580	 36.420
       1161.484	  0.014	  0.414	  1.136	  3.548	 53.000	  9.580	 36.400
       1161.548	 -0.054	  0.166	  1.136	  3.550	 53.000	  9.580	 36.380
       1161.613	 -0.003	  0.124	  1.136	  3.547	 56.000	  9.580	 36.370
       1161.677	  0.147	  0.249	  1.136	  3.547	 56.000	  9.580	 36.370
       1161.742	  0.182	  0.145	  1.136	  3.547	 56.000	  9.580	 36.380
       1161.806	 -0.060	  0.207	  1.136	  3.547	 56.000	  9.580	 36.400
       1161.871	 -0.078	  0.145	  1.136	  3.547	 56.000	  9.580	 36.440
       1161.935	 -0.074	  0.145	  1.136	  3.547	 56.000	  9.580	 36.470
       1162.000	 -0.087	  0.145	  1.136	  3.547	 56.000	  9.580	 36.480
       1162.065	 -0.093	  0.166	  1.136	  3.547	 56.000	  9.580	 36.530
       1162.129	 -0.092	  0.145	  1.136	  3.547	 56.000	  9.580	 36.580
       1162.194	 -0.087	  0.145	  1.136	  3.547	 56.000	  9.580	 36.640
       1162.258	 -0.041	  0.145	  1.136	  3.547	 56.000	  9.600	 36.700
       1162.323	 -0.082	  0.207	  1.136	  3.547	 56.000	  9.580	 36.730
       1162.387	  0.321	  0.477	  1.136	  3.547	 56.000	  9.580	 36.780
       1162.452	 -0.063	  0.186	  1.136	  3.547	 56.000	  9.580	 36.840
       1162.516	 -0.031	  0.124	  1.136	  3.547	 56.000	  9.580	 36.890
       1162.581	  0.037	  0.145	  1.136	  3.547	 63.000	  9.580	 36.940
       1162.645	  0.214	  0.166	  1.136	  3.547	 63.000	  9.580	 36.980
       1162.710	  0.125	  0.145	  1.136	  3.547	 63.000	  9.600	 37.020
       1162.774	 -0.062	  0.166	  1.136	  3.547	 63.000	  9.600	 37.040
       1162.839	 -0.063	  0.207	  1.136	  3.547	 63.000	  9.580	 37.060
       1162.903	 -0.072	  0.124	  1.136	  3.545	 63.000	  9.600	 37.100
       1162.968	 -0.089	  0.207	  1.136	  3.546	 63.000	  9.600	 37.140
       1163.032	 -0.094	  0.207	  1.136	  3.547	 63.000	  9.580	 37.150
       1163.097	 -0.062	  0.166	  1.136	  3.546	 63.000	  9.580	 37.160
       1163.161	 -0.097	  0.145	  1.136	  3.545	 63.000	  9.600	 37.160
       1163.226	  0.244	  0.373	  1.136	  3.545	 63.000	  9.580	 37.170
       1163.290	 -0.032	  0.269	  1.136	  3.545	 63.000	  9.600	 37.180
       1163.355	 -0.074	  0.207	  1.136	  3.546	 63.000	  9.580	 37.160
       1163.419	 -0.021	  0.207	  1.136	  3.545	 70.000	  9.600	 37.150
       1163.484	  0.136	  0.166	  1.136	  3.545	 70.000	  9.600	 37.140
       1163.548	  0.137	  0.249	  1.136	  3.545	 70.000	  9.580	 37.120
       1163.613	 -0.088	  0.228	  1.136	  3.545	 70.000	  9.580	 37.090
       1163.677	 -0.098	  0.145	  1.136	  3.545	 70.000	  9.580	 37.070
       1163.742	 -0.091	  0.249	  1.136	  3.545	 70.000	  9.600	 37.010
       1163.806	 -0.107	  0.186	  1.136	  3.546	 70.000	  9.600	 36.940
       1163.871	 -0.112	  0.145	  1.136	  3.543	 70.000	  9.580	 36.870
       1163.935	 -0.111	  0.186	  1.136	  3.545	 70.000	  9.600	 36.820
       1164.000	 -0.108	  0.166	  1.136	  3.543	 70.000	  9.580	 36.800
       1164.065	 -0.074	  0.269	  1.136	  3.545	 70.000	  9.580	 36.810
       1164.129	 -0.095	  0.145	  1.136	  3.545	 70.000	  9.580	 36.790
       1164.194	  0.184	  0.414	  1.136	  3.545	 70.000	  9.600	 36.760
       1164.258	  0.054	  0.373	  1.136	  3.545	 70.000	  9.580	 36.740
       1164.323	 -0.071	  0.207	  1.136	  3.545	 70.000	  9.600	 36.720
       1164.387	 -0.020	  0.145	  1.136	  3.545	 61.000	  9.600	 36.700
       1164.452	  0.127	  0.186	  1.136	  3.545	 61.000	  9.600	 36.680
       1164.516	  0.179	  0.186	  1.136	  3.545	 61.000	  9.600	 36.660
       1164.581	 -0.061	  0.207	  1.136	  3.542	 61.000	  9.580	 36.640
       1164.645	 -0.077	  0.104	  1.136	  3.545	 61.000	  9.600	 36.620
       1164.710	 -0.073	  0.166	  1.136	  3.543	 61.000	  9.600	 36.580
       1164.774	 -0.088	  0.249	  1.136	  3.542	 61.000	  9.580	 36.530
       1164.839	 -0.094	  0.124	  1.136	  3.545	 61.000	  9.580	 36.510
       1164.903	 -0.093	  0.249	  1.136	  3.542	 61.000	  9.600	 36.490
       1164.968	 -0.092	  0.166	  1.136	  3.542	 61.000	  9.580	 36.470
       1165.032	 -0.090	  0.249	  1.136	  3.542	 61.000	  9.600	 36.470
       1165.097	 -0.052	  0.311	  1.136	  3.543	 61.000	  9.600	 36.470
       1165.161	 -0.084	  0.207	  1.136	  3.542	 61.000	  9.600	 36.460
       1165.226	  0.335	  0.580	  1.136	  3.542	 61.000	  9.600	 36.460
       1165.290	 -0.050	  0.331	  1.136	  3.542	 61.000	  9.580	 36.450
       1165.355	 -0.051	  0.186	  1.136	  3.542	 61.000	  9.580	 36.440
       1165.419	  0.008	  0.207	  1.134	  3.542	 59.000	  9.580	 36.440
       1165.484	  0.174	  0.145	  1.136	  3.542	 59.000	  9.600	 36.440
       1165.548	  0.164	  0.186	  1.134	  3.542	 59.000	  9.580	 36.430
       1165.613	 -0.057	  0.166	  1.135	  3.542	 59.000	  9.600	 36.430
       1165.677	 -0.064	  0.186	  1.134	  3.542	 59.000	  9.600	 36.410
       1165.742	 -0.064	  0.124	  1.134	  3.542	 59.000	  9.600	 36.420
       1165.806	 -0.078	  0.166	  1.134	  3.542	 59.000	  9.600	 36.410
       1165.871	 -0.085	  0.124	  1.135	  3.542	 59.000	  9.600	 36.390
       1165.935	 -0.082	  0.186	  1.135	  3.542	 59.000	  9.580	 36.390
       1166.000	 -0.078	  0.166	  1.134	  3.542	 59.000	  9.600	 36.400
       1166.065	 -0.047	  0.186	  1.134	  3.542	 59.000	  9.600	 36.420
       1166.129	 -0.054	  0.145	  1.135	  3.541	 59.000	  9.600	 36.470
       1166.194	  0.090	  0.414	  1.134	  3.542	 59.000	  9.600	 36.520
       1166.258	  0.177	  0.311	  1.135	  3.541	 59.000	  9.600	 36.590
       1166.323	 -0.031	  0.186	  1.134	  3.541	 59.000	  9.600	 36.670
       1166.387	  0.020	  0.145	  1.134	  3.541	 59.000	  9.600	 36.740
       1166.452	  0.162	  0.166	  1.134	  3.540	 59.000	  9.600	 36.830
       1166.516	  0.257	  0.124	  1.135	  3.541	 59.000	  9.600	 36.900
       1166.581	  0.000	  0.249	  1.134	  3.541	 59.000	  9.600	 36.950
       1166.645	 -0.032	  0.186	  1.134	  3.540	 60.000	  9.600	 37.010
       1166.710	 -0.029	  0.228	  1.134	  3.540	 60.000	  9.600	 37.040
       1166.774	 -0.047	  0.145	  1.134	  3.541	 60.000	  9.600	 37.060
       1166.839	 -0.023	  0.228	  1.134	  3.540	 60.000	  9.600	 37.070
       1166.903	 -0.047	  0.186	  1.135	  3.541	 60.000	  9.600	 37.080
       1166.968	  0.052	  0.352	  1.135	  3.541	 60.000	  9.600	 37.080
       1167.032	  0.215	  0.352	  1.134	  3.540	 60.000	  9.600	 37.100
       1167.097	 -0.040	  0.207	  1.134	  3.540	 60.000	  9.600	 37.130
       1167.161	  0.007	  0.166	  1.134	  3.540	 77.000	  9.600	 37.140
       1167.226	  0.146	  0.352	  1.134	  3.540	 77.000	  9.600	 37.150
       1167.290	  0.217	  0.145	  1.134	  3.541	 77.000	  9.600	 37.150
       1167.355	 -0.033	  0.228	  1.134	  3.540	 77.000	  9.600	 37.160
       1167.419	 -0.057	  0.228	  1.134	  3.540	 77.000	  9.580	 37.160
       1167.484	 -0.053	  0.228	  1.134	  3.540	 77.000	  9.600	 37.180
       1167.548	 -0.072	  0.311	  1.134	  3.540	 77.000	  9.600	 37.150
       1167.613	 -0.080	  0.228	  1.134	  3.540	 77.000	  9.600	 37.130
       1167.677	 -0.037	  0.186	  1.134	  3.540	 77.000	  9.600	 37.090
       1167.742	 -0.092	  0.228	  1.134	  3.540	 77.000	  9.600	 37.070
       1167.806	 -0.079	  0.311	  1.134	  3.540	 77.000	  9.580	 37.040
       1167.871	 -0.068	  0.249	  1.134	  3.540	 77.000	  9.600	 37.010
       1167.935	 -0.053	  0.228	  1.134	  3.540	 77.000	  9.600	 36.970
       1168.000	  0.009	  0.145	  1.134	  3.540	 77.000	  9.600	 36.940
       1168.065	  0.182	  0.228	  1.134	  3.540	 77.000	  9.600	 36.910
       1168.129	  0.101	  0.186	  1.134	  3.540	 77.000	  9.600	 36.840
       1168.194	 -0.075	  0.207	  1.134	  3.540	 77.000	  9.600	 36.850
       1168.258	 -0.073	  0.145	  1.134	  3.540	 77.000	  9.580	 36.800
       1168.323	 -0.076	  0.228	  1.134	  3.540	 77.000	  9.600	 36.730
       1168.387	 -0.091	  0.186	  1.134	  3.539	 77.000	  9.580	 36.660
       1168.452	 -0.094	  0.186	  1.134	  3.538	 77.000	  9.600	 36.630
       1168.516	 -0.092	  0.166	  1.134	  3.539	 77.000	  9.600	 36.600
       1168.581	 -0.086	  0.166	  1.134	  3.540	 77.000	  9.600	 36.580
       1168.645	 -0.041	  0.207	  1.134	  3.538	 77.000	  9.600	 36.570
       1168.710	 -0.091	  0.145	  1.134	  3.540	 77.000	  9.600	 36.560
       1168.774	  0.355	  0.601	  1.134	  3.539	 77.000	  9.600	 36.540
       1168.839	 -0.055	  0.124	  1.134	  3.540	 77.000	  9.600	 36.540
       1168.903	 -0.039	  0.186	  1.134	  3.540	 77.000	  9.600	 36.520
       1168.968	  0.033	  0.166	  1.134	  3.539	 77.000	  9.600	 36.520
       1169.032	  0.215	  0.207	  1.134	  3.539	 77.000	  9.600	 36.520
       1169.097	  0.096	  0.166	  1.134	  3.539	 77.000	  9.580	 36.520
       1169.161	 -0.058	  0.394	  1.134	  3.538	 77.000	  9.580	 36.520
       1169.226	 -0.053	  0.228	  1.134	  3.538	 77.000	  9.600	 36.510
       1169.290	 -0.059	  0.207	  1.134	  3.538	 77.000	  9.580	 36.500
       1169.355	 -0.074	  0.186	  1.134	  3.538	 77.000	  9.600	 36.470
       1169.419	 -0.078	  0.269	  1.134	  3.538	 77.000	  9.600	 36.460
       1169.484	 -0.076	  0.290	  1.134	  3.538	 77.000	  9.600	 36.430
       1169.548	 -0.074	  0.145	  1.134	  3.538	 77.000	  9.600	 36.430
       1169.613	 -0.033	  0.124	  1.134	  3.538	 77.000	  9.580	 36.420
       1169.677	  0.358	  0.622	  1.134	  3.538	 77.000	  9.580	 36.410
       1169.742	  0.366	  0.663	  1.134	  3.536	 77.000	  9.580	 36.390
       1169.806	 -0.055	  0.166	  1.134	  3.538	 77.000	  9.580	 36.370
       1169.871	 -0.035	  0.186	  1.134	  3.538	 62.000	  9.580	 36.360
       1169.935	  0.040	  0.145	  1.134	  3.538	 62.000	  9.580	 36.360
       1170.000	  0.226	  0.228	  1.134	  3.536	 62.000	  9.580	 36.440
       1170.065	  0.087	  0.207	  1.134	  3.536	 62.000	  9.580	 36.440
       1170.129	 -0.060	  0.207	  1.134	  3.536	 62.000	  9.580	 36.500
       1170.194	 -0.055	  0.145	  1.134	  3.538	 62.000	  9.580	 36.560
       1170.258	 -0.057	  0.186	  1.134	  3.535	 62.000	  9.580	 36.600
       1170.323	 -0.069	  0.166	  1.134	  3.535	 62.000	  9.580	 36.650
       1170.387	 -0.060	  0.124	  1.134	  3.535	 62.000	  9.580	 36.730
       1170.452	 -0.037	  0.124	  1.134	  3.535	 62.000	  9.580	 36.800
       1170.516	 -0.089	  0.166	  1.134	  3.535	 62.000	  9.580	 36.870
       1170.581	  0.336	  0.456	  1.134	  3.535	 62.000	  9.580	 36.920
       1170.645	 -0.043	  0.207	  1.134	  3.535	 62.000	  9.580	 36.950
       1170.710	 -0.008	  0.186	  1.134	  3.535	 62.000	  9.580	 36.990
       1170.774	  0.097	  0.124	  1.134	  3.535	 72.000	  9.580	 37.020
       1170.839	  0.252	  0.311	  1.134	  3.535	 72.000	  9.580	 37.040
       1170.903	  0.020	  0.207	  1.134	  3.535	 72.000	  9.580	 37.060
       1170.968	 -0.049	  0.186	  1.134	  3.535	 72.000	  9.580	 37.070
       1171.032	 -0.039	  0.166	  1.134	  3.535	 72.000	  9.580	 37.100
       1171.097	 -0.055	  0.166	  1.134	  3.535	 72.000	  9.580	 37.130
       1171.161	 -0.063	  0.166	  1.134	  3.535	 72.000	  9.580	 37.150
       1171.226	 -0.023	  0.207	  1.134	  3.535	 72.000	  9.580	 37.170
       1171.290	 -0.077	  0.186	  1.134	  3.535	 72.000	  9.580	 37.160
       1171.355	  0.344	  0.497	  1.134	  3.535	 72.000	  9.580	 37.160
       1171.419	 -0.055	  0.207	  1.132	  3.535	 72.000	  9.580	 37.150
       1171.484	 -0.030	  0.124	  1.134	  3.535	 72.000	  9.580	 37.130
       1171.548	  0.042	  0.145	  1.134	  3.535	 75.000	  9.580	 37.090
       1171.613	  0.222	  0.207	  1.134	  3.534	 75.000	  9.580	 37.070
       1171.677	  0.078	  0.249	  1.132	  3.534	 75.000	  9.580	 37.040
       1171.742	 -0.061	  0.145	  1.134	  3.533	 75.000	  9.580	 37.020
       1171.806	 -0.057	  0.166	  1.134	  3.535	 75.000	  9.580	 36.980
       1171.871	 -0.062	  0.249	  1.132	  3.533	 75.000	  9.580	 36.890
       1171.935	 -0.076	  0.145	  1.131	  3.533	 75.000	  9.580	 36.790
       1172.000	 -0.079	  0.207	  1.131	  3.533	 75.000	  9.580	 36.730
       1172.065	 -0.079	  0.249	  1.134	  3.533	 75.000	  9.580	 36.700
       1172.129	 -0.077	  0.207	  1.134	  3.533	 75.000	  9.580	 36.690
       1172.194	 -0.044	  0.228	  1.132	  3.533	 75.000	  9.580	 36.680
       1172.258	 -0.070	  0.207	  1.132	  3.533	 75.000	  9.580	 36.680
       1172.323	  0.213	  0.394	  1.132	  3.533	 75.000	  9.580	 36.660
       1172.387	  0.072	  0.497	  1.131	  3.533	 75.000	  9.580	 36.650
